Date,Time,Coffee Type,Price,Payment Type,Location
2024-01-19,21:14,Americano with milk,202.8,Cash,Location2
2024-06-25,21:23,Espresso,145.7,Card,Location2
2024-04-17,19:43,Cappuccino,222.2,Card,Location2
2024-02-26,21:18,Americano,180.2,Card,Location2
2024-07-05,19:57,Cappuccino,222.2,Card,Location2
2024-01-06,18:13,Latte,218.2,Cash,Location2
2024-04-05,13:33,Hot Chocolate,230.2,Card,Location2
2024-01-08,11:01,Hot Chocolate,230.2,Card,Location2
2024-03-25,12:45,Cappuccino,222.2,Card,Location2
2024-03-14,18:14,Americano with milk,202.8,Card,Location2
2024-06-19,14:28,Hot Chocolate,230.2,Card,Location2
2024-05-19,20:40,Espresso,145.7,Cash,Location2
2024-04-10,19:55,Americano,180.2,Card,Location2
2024-07-09,17:31,Espresso,145.7,Card,Location2
2024-01-22,14:33,Cappuccino,222.2,Card,Location2
2024-03-30,14:34,Hot Chocolate,230.2,Cash,Location2
2024-06-17,20:46,Americano,180.2,Cash,Location2
2024-01-01,17:33,Americano,180.2,Cash,Location2
2024-04-30,16:26,Americano,180.2,Cash,Location2
2024-04-24,14:33,Cortado,172.0,Card,Location2
2024-04-27,16:25,Cappuccino,222.2,Cash,Location2
2024-03-24,18:54,Cocoa,236.3,Cash,Location2
2024-04-23,10:57,Espresso,145.7,Cash,Location2
2024-01-29,17:51,Cocoa,236.3,Card,Location2
2024-06-03,13:33,Cappuccino,222.2,Cash,Location2
2024-02-15,16:47,Hot Chocolate,230.2,Card,Location2
2024-03-10,16:32,Americano with milk,202.8,Cash,Location2
2024-02-11,12:37,Cappuccino,222.2,Card,Location2
2024-07-12,20:17,Cappuccino,222.2,Card,Location2
2024-07-10,17:30,Americano with milk,202.8,Card,Location2
2024-04-22,11:59,Latte,218.2,Card,Location2
2024-01-05,11:29,Latte,218.2,Cash,Location2
2024-01-13,19:13,Cortado,172.0,Cash,Location2
2024-01-12,17:20,Americano with milk,202.8,Cash,Location2
2024-02-29,11:15,Cortado,170.1,Cash,Location3
2024-04-06,17:40,Americano with milk,204.1,Cash,Location3
2024-01-08,12:47,Cappuccino,212.9,Card,Location3
2024-03-19,14:50,Latte,221.2,Card,Location3
2024-06-05,17:42,Cappuccino,212.9,Card,Location3
2024-05-12,10:02,Espresso,146.2,Cash,Location3
2024-02-01,17:01,Americano with milk,204.1,Card,Location3
2024-03-13,12:16,Hot Chocolate,232.2,Card,Location3
2024-06-09,18:55,Hot Chocolate,232.2,Cash,Location3
2024-06-16,21:00,Cocoa,234.2,Cash,Location3
2024-04-18,19:08,Latte,221.2,Cash,Location3
2024-03-08,20:39,Americano,182.0,Card,Location3
2024-03-23,15:14,Cappuccino,212.9,Cash,Location3
2024-06-29,21:30,Cocoa,234.2,Card,Location3
2024-03-28,17:22,Cappuccino,212.9,Cash,Location3
2024-03-14,18:16,Americano with milk,204.1,Cash,Location3
2024-05-11,18:28,Cortado,170.1,Card,Location3
2024-04-04,21:08,Cappuccino,212.9,Card,Location3
2024-01-13,14:37,Latte,221.2,Cash,Location3
2024-02-28,20:16,Americano,182.0,Cash,Location3
2024-06-22,14:08,Hot Chocolate,232.2,Cash,Location3
2024-01-13,20:19,Cappuccino,212.9,Cash,Location3
2024-01-08,12:26,Americano with milk,204.1,Card,Location3
2024-06-23,11:10,Americano with milk,204.1,Cash,Location3
2024-06-11,15:55,Cappuccino,212.9,Cash,Location3
2024-03-26,14:09,Cortado,170.1,Cash,Location3
2024-02-16,17:59,Espresso,146.2,Cash,Location3
2024-05-29,20:11,Cocoa,234.2,Cash,Location3
2024-05-28,11:09,Latte,221.2,Cash,Location3
2024-06-01,11:14,Hot Chocolate,232.2,Card,Location3
2024-06-23,17:16,Americano with milk,204.1,Card,Location3
2024-03-23,18:32,Cortado,170.1,Cash,Location3
2024-03-14,14:56,Americano,182.0,Card,Location3
2024-03-18,13:04,Cocoa,234.2,Cash,Location3
2024-05-19,19:45,Cappuccino,212.9,Card,Location3
2024-05-05,11:37,Cocoa,234.2,Cash,Location3
2024-02-29,21:03,Espresso,146.2,Cash,Location3
2024-06-01,20:57,Latte,221.2,Card,Location3
2024-06-19,17:55,Latte,221.2,Cash,Location3
2024-06-13,12:24,Cocoa,234.2,Cash,Location3
2024-05-24,14:15,Americano with milk,204.1,Card,Location3
2024-04-14,19:36,Latte,221.2,Card,Location3
2024-03-18,15:00,Espresso,146.2,Cash,Location3
2024-04-12,19:41,Cappuccino,212.9,Cash,Location3
2024-05-04,21:24,Hot Chocolate,232.2,Cash,Location3
2024-06-17,20:22,Cocoa,234.2,Cash,Location3
2024-05-23,18:09,Cappuccino,212.9,Cash,Location3
2024-03-20,10:01,Americano with milk,204.1,Cash,Location3
2024-05-21,11:29,Hot Chocolate,232.2,Cash,Location3
2024-06-21,16:47,Latte,221.2,Card,Location3
2024-02-20,13:33,Latte,221.2,Card,Location3
2024-07-15,15:15,Americano with milk,204.1,Card,Location3
2024-06-06,10:59,Hot Chocolate,232.2,Cash,Location3
2024-05-20,20:41,Americano,182.0,Card,Location3
2024-05-30,14:00,Cortado,170.1,Cash,Location3
2024-06-27,15:20,Americano with milk,204.1,Card,Location3
2024-04-02,14:32,Latte,221.2,Cash,Location3
2024-01-02,12:14,Americano with milk,204.1,Card,Location3
2024-06-18,18:55,Cocoa,234.2,Cash,Location3
2024-02-16,12:33,Espresso,146.2,Card,Location3
2024-04-04,13:25,Espresso,146.2,Card,Location3
2024-03-06,11:07,Espresso,146.2,Cash,Location3
2024-04-15,10:00,Latte,221.2,Card,Location3
2024-01-01,16:50,Espresso,146.2,Cash,Location3
2024-06-06,13:41,Americano,182.0,Cash,Location3
2024-02-04,10:14,Latte,221.2,Cash,Location3
2024-05-28,13:50,Cappuccino,212.9,Cash,Location3
2024-01-09,21:00,Espresso,146.2,Card,Location3
2024-05-31,18:24,Americano,182.0,Cash,Location3
2024-03-22,11:21,Americano with milk,204.1,Card,Location3
2024-06-13,12:01,Cappuccino,212.9,Cash,Location3
2024-01-14,10:49,Espresso,146.2,Cash,Location3
2024-02-10,17:54,Latte,221.2,Cash,Location3
2024-01-17,19:50,Espresso,146.2,Cash,Location3
2024-06-03,21:24,Cappuccino,212.9,Cash,Location3
2024-06-17,20:55,Cocoa,234.2,Cash,Location3
2024-03-11,14:34,Cappuccino,212.9,Cash,Location3
2024-03-23,20:50,Cortado,170.1,Cash,Location3
2024-06-16,13:20,Cortado,170.1,Card,Location3
2024-03-04,12:13,Espresso,146.2,Card,Location3
2024-03-23,15:15,Cortado,170.1,Card,Location3
2024-03-24,13:38,Americano,182.0,Card,Location3
2024-02-02,11:17,Cortado,170.1,Card,Location3
2024-07-07,15:17,Latte,221.2,Cash,Location3
2024-04-21,12:25,Americano with milk,204.1,Cash,Location3
2024-06-05,15:21,Americano with milk,204.1,Cash,Location3
2024-01-12,11:21,Latte,221.2,Cash,Location3
2024-03-25,17:18,Latte,221.2,Card,Location3
2024-06-06,12:10,Espresso,146.2,Cash,Location3
2024-02-20,12:06,Latte,221.2,Cash,Location3
2024-07-04,18:36,Cortado,170.1,Card,Location3
2024-05-28,10:21,Americano with milk,204.1,Cash,Location3
2024-05-15,17:24,Cocoa,234.2,Card,Location3
2024-02-15,17:38,Americano,182.0,Card,Location3
2024-04-15,14:41,Latte,221.2,Card,Location3
2024-04-21,12:45,Latte,221.2,Cash,Location3
2024-02-03,18:05,Americano,182.0,Cash,Location3
2024-05-09,15:58,Americano,182.0,Cash,Location3
2024-02-05,18:09,Cocoa,234.2,Cash,Location3
2024-02-22,10:55,Hot Chocolate,232.2,Cash,Location3
2024-05-29,19:09,Cocoa,234.2,Cash,Location3
2024-03-15,11:28,Cortado,170.1,Cash,Location3
2024-05-07,17:34,Espresso,146.2,Card,Location3
2024-04-15,13:41,Cappuccino,212.9,Cash,Location3
2024-01-31,12:01,Cappuccino,212.9,Card,Location3
2024-01-28,17:46,Americano with milk,204.1,Cash,Location3
2024-02-24,21:10,Cocoa,234.2,Cash,Location3
2024-01-20,21:00,Latte,221.2,Card,Location3
2024-03-04,11:55,Latte,221.2,Card,Location3
2024-04-30,15:50,Americano,182.0,Card,Location3
2024-05-23,19:09,Cocoa,234.2,Card,Location3
2024-01-19,19:49,Cocoa,234.2,Cash,Location3
2024-01-28,15:37,Hot Chocolate,232.2,Cash,Location3
2024-02-01,16:13,Americano,182.0,Cash,Location3
2024-01-09,13:51,Cortado,170.1,Cash,Location3
2024-05-27,14:07,Cappuccino,212.9,Card,Location3
2024-02-11,17:49,Americano with milk,204.1,Cash,Location3
2024-06-04,20:25,Hot Chocolate,232.2,Card,Location3
2024-04-03,13:59,Espresso,146.2,Card,Location3
2024-05-28,12:05,Espresso,146.2,Card,Location3
2024-06-17,10:31,Americano,182.0,Cash,Location3
2024-02-06,21:09,Hot Chocolate,232.2,Card,Location3
2024-05-01,13:03,Americano,182.0,Cash,Location3
2024-01-17,15:48,Americano,182.0,Card,Location3
2024-05-27,20:11,Americano with milk,204.1,Card,Location3
2024-05-12,13:42,Cortado,170.1,Cash,Location3
2024-01-11,19:39,Hot Chocolate,232.2,Cash,Location3
2024-02-16,20:57,Espresso,146.2,Card,Location3
2024-04-24,16:08,Espresso,146.2,Cash,Location3
2024-03-31,10:40,Cappuccino,212.9,Card,Location3
2024-04-18,21:09,Cortado,170.1,Card,Location3
2024-03-08,10:14,Cocoa,234.2,Cash,Location3
2024-01-31,15:16,Americano with milk,204.1,Cash,Location3
2024-04-04,19:03,Cortado,170.1,Card,Location3
2024-01-15,18:57,Americano,182.0,Card,Location3
2024-07-03,21:04,Cortado,170.1,Cash,Location3
2024-02-12,10:56,Cocoa,234.2,Cash,Location3
2024-02-18,11:56,Espresso,146.2,Cash,Location3
2024-05-07,21:24,Hot Chocolate,232.2,Cash,Location3
2024-07-11,12:11,Cortado,170.1,Cash,Location3
2024-01-13,11:33,Cappuccino,212.9,Cash,Location3
2024-04-17,14:01,Cappuccino,212.9,Cash,Location3
2024-04-24,10:12,Hot Chocolate,232.2,Card,Location3
2024-02-17,11:01,Espresso,146.2,Card,Location3
2024-05-24,19:46,Cortado,170.1,Card,Location3
2024-07-05,16:40,Americano,182.0,Card,Location3
2024-04-26,10:46,Espresso,146.2,Card,Location3
2024-02-01,17:07,Latte,221.2,Cash,Location3
2024-03-11,14:45,Cortado,170.1,Cash,Location3
2024-01-20,19:49,Americano with milk,204.1,Card,Location3
2024-01-25,11:46,Cortado,170.1,Cash,Location3
2024-07-06,16:33,Espresso,146.2,Cash,Location3
2024-02-13,12:13,Americano with milk,204.1,Cash,Location3
2024-06-03,10:17,Latte,221.2,Cash,Location3
2024-01-23,21:19,Cortado,170.1,Card,Location3
2024-04-07,20:11,Americano with milk,204.1,Card,Location3
2024-02-03,20:44,Espresso,146.2,Card,Location3
2024-03-01,11:57,Cappuccino,212.9,Card,Location3
2024-06-25,20:55,Hot Chocolate,232.2,Cash,Location3
2024-07-09,21:22,Cocoa,234.2,Cash,Location3
2024-01-01,13:21,Espresso,146.2,Cash,Location3
2024-02-29,21:30,Americano with milk,204.1,Card,Location3
2024-06-06,20:28,Hot Chocolate,232.2,Card,Location3
2024-04-07,19:18,Cocoa,234.2,Cash,Location3
2024-02-18,12:27,Cocoa,234.2,Card,Location3
2024-06-04,10:04,Espresso,146.2,Card,Location3
2024-01-23,17:56,Latte,221.2,Cash,Location3
2024-01-27,15:18,Hot Chocolate,232.2,Cash,Location3
2024-06-04,13:44,Cocoa,234.2,Card,Location3
2024-04-26,17:30,Americano with milk,204.1,Cash,Location3
2024-01-21,10:21,Cappuccino,212.9,Cash,Location3
2024-05-16,12:23,Latte,221.2,Cash,Location3
2024-05-05,17:37,Cocoa,234.2,Cash,Location3
2024-02-03,13:09,Cappuccino,212.9,Card,Location3
2024-02-18,10:34,Cocoa,234.2,Cash,Location3
2024-05-31,13:11,Cocoa,234.2,Cash,Location3
2024-02-26,17:37,Cortado,170.1,Cash,Location3
2024-06-21,13:51,Cappuccino,212.9,Card,Location3
2024-03-05,13:06,Espresso,146.2,Cash,Location3
2024-06-10,19:33,Cappuccino,212.9,Cash,Location3
2024-02-08,18:37,Cappuccino,212.9,Cash,Location3
2024-03-02,20:32,Americano with milk,204.1,Cash,Location3
2024-03-13,18:51,Latte,221.2,Cash,Location3
2024-06-06,11:11,Americano,182.0,Card,Location3
2024-01-28,16:47,Cappuccino,212.9,Cash,Location3
2024-03-12,16:10,Hot Chocolate,232.2,Card,Location3
2024-01-26,12:59,Americano with milk,204.1,Card,Location3
2024-02-03,12:42,Americano with milk,204.1,Cash,Location3
2024-01-20,20:04,Espresso,146.2,Card,Location3
2024-01-19,10:19,Espresso,146.2,Card,Location3
2024-06-23,20:03,Americano with milk,204.1,Cash,Location3
2024-07-14,17:23,Americano,182.0,Card,Location3
2024-03-05,18:53,Cappuccino,212.9,Cash,Location3
2024-03-28,17:20,Latte,221.2,Card,Location3
2024-07-04,21:16,Latte,221.2,Card,Location3
2024-04-09,11:54,Americano with milk,204.1,Cash,Location3
2024-06-19,16:09,Cortado,170.1,Card,Location3
2024-07-04,16:29,Americano with milk,204.1,Cash,Location3
2024-06-01,15:03,Cortado,170.1,Cash,Location3
2024-02-15,16:54,Americano,182.0,Cash,Location3
2024-04-18,15:31,Espresso,146.2,Cash,Location3
2024-02-05,12:50,Americano,182.0,Cash,Location3
2024-01-13,21:10,Cortado,170.1,Card,Location3
2024-05-24,11:10,Americano with milk,204.1,Cash,Location3
2024-05-31,13:58,Cappuccino,212.9,Cash,Location3
2024-05-09,12:28,Cappuccino,212.9,Card,Location3
2024-07-12,18:11,Hot Chocolate,232.2,Card,Location3
2024-02-08,14:42,Americano with milk,204.1,Card,Location3
2024-05-18,12:09,Latte,221.2,Cash,Location3
2024-04-05,17:09,Latte,221.2,Card,Location3
2024-03-20,19:10,Espresso,146.2,Card,Location3
2024-03-18,14:39,Americano with milk,204.1,Card,Location3
2024-06-03,11:54,Cortado,170.1,Card,Location3
2024-01-08,17:23,Americano with milk,204.1,Card,Location3
2024-02-15,20:07,Hot Chocolate,232.2,Cash,Location3
2024-07-11,18:12,Cappuccino,212.9,Cash,Location3
2024-07-09,17:34,Cortado,170.1,Card,Location3
2024-07-14,11:28,Hot Chocolate,232.2,Cash,Location3
2024-01-03,13:52,Hot Chocolate,232.2,Card,Location3
2024-06-25,19:58,Latte,221.2,Cash,Location3
2024-02-21,18:41,Cortado,170.1,Card,Location3
2024-02-09,19:18,Hot Chocolate,232.2,Card,Location3
2024-06-08,18:11,Americano with milk,204.1,Cash,Location3
2024-04-24,15:23,Latte,221.2,Card,Location3
2024-03-26,14:02,Cocoa,234.2,Card,Location3
2024-01-13,18:41,Cortado,170.1,Cash,Location3
2024-06-21,17:13,Cocoa,234.2,Cash,Location3
2024-05-01,11:51,Espresso,146.2,Cash,Location3
2024-03-17,13:17,Latte,221.2,Card,Location3
2024-05-28,20:24,Latte,221.2,Cash,Location3
2024-04-23,11:16,Hot Chocolate,232.2,Card,Location3
2024-02-18,14:11,Americano,182.0,Cash,Location3
2024-01-06,11:44,Cortado,170.1,Card,Location3
2024-05-10,16:46,Americano,182.0,Card,Location3
2024-02-20,16:45,Cappuccino,212.9,Cash,Location3
2024-06-22,12:11,Americano with milk,204.1,Card,Location3
2024-01-03,15:29,Cappuccino,212.9,Card,Location3
2024-06-23,15:12,Americano with milk,204.1,Card,Location3
2024-06-12,11:47,Espresso,146.2,Card,Location3
2024-04-04,15:29,Cappuccino,212.9,Cash,Location3
2024-01-10,18:14,Hot Chocolate,232.2,Card,Location3
2024-05-21,20:56,Cocoa,234.2,Cash,Location3
2024-06-27,20:38,Americano with milk,204.1,Card,Location3
2024-05-12,15:42,Latte,221.2,Cash,Location3
2024-01-04,20:35,Cappuccino,212.9,Cash,Location3
2024-07-03,13:45,Hot Chocolate,232.2,Cash,Location3
2024-03-21,16:52,Cortado,170.1,Cash,Location3
2024-03-12,12:34,Espresso,146.2,Cash,Location3
2024-04-03,18:50,Hot Chocolate,232.2,Card,Location3
2024-04-14,13:12,Cortado,170.1,Cash,Location3
2024-03-11,17:42,Americano with milk,204.1,Cash,Location3
2024-01-02,18:58,Americano with milk,204.1,Cash,Location3
2024-02-06,10:26,Americano with milk,204.1,Cash,Location3
2024-04-23,15:06,Latte,221.2,Card,Location3
2024-01-26,11:00,Espresso,146.2,Cash,Location3
2024-06-26,14:00,Latte,221.2,Cash,Location3
2024-03-22,21:12,Americano,182.0,Cash,Location3
2024-02-21,18:15,Americano,182.0,Cash,Location3
2024-06-15,21:05,Latte,221.2,Cash,Location3
2024-03-29,21:30,Latte,221.2,Cash,Location3
2024-03-28,16:40,Latte,221.2,Cash,Location3
2024-03-26,13:07,Espresso,146.2,Card,Location3
2024-02-16,13:12,Latte,221.2,Cash,Location3
2024-01-20,16:49,Latte,221.2,Card,Location3
2024-05-02,19:28,Cappuccino,212.9,Cash,Location3
2024-05-29,19:26,Cappuccino,212.9,Cash,Location3
2024-02-09,14:59,Hot Chocolate,232.2,Card,Location3
2024-05-24,21:23,Cappuccino,212.9,Cash,Location3
2024-03-22,21:29,Americano with milk,204.1,Cash,Location3
2024-01-05,14:52,Hot Chocolate,232.2,Card,Location3
2024-01-07,14:23,Americano with milk,204.1,Cash,Location3
2024-01-31,19:22,Hot Chocolate,232.2,Card,Location3
2024-01-27,17:07,Cortado,170.1,Cash,Location3
2024-01-21,15:24,Espresso,146.2,Cash,Location3
2024-01-08,20:24,Americano,182.0,Card,Location3
2024-06-05,18:58,Hot Chocolate,232.2,Card,Location3
2024-05-13,12:26,Cocoa,234.2,Cash,Location3
2024-01-28,10:36,Americano with milk,204.1,Card,Location3
2024-06-30,20:21,Americano with milk,204.1,Card,Location3
2024-05-26,11:20,Cocoa,234.2,Cash,Location3
2024-05-17,10:18,Americano with milk,204.1,Cash,Location3
2024-04-05,13:37,Americano,182.0,Card,Location3
2024-06-21,14:36,Latte,221.2,Cash,Location3
2024-04-01,17:19,Americano with milk,204.1,Cash,Location3
2024-05-16,11:15,Latte,221.2,Card,Location3
2024-07-07,18:04,Hot Chocolate,232.2,Cash,Location3
2024-06-29,21:11,Cortado,170.1,Cash,Location3
2024-01-01,13:11,Cocoa,234.2,Cash,Location3
2024-02-07,16:51,Cortado,170.1,Cash,Location3
2024-01-24,16:32,Latte,221.2,Card,Location3
2024-02-17,11:48,Americano,182.0,Cash,Location3
2024-01-30,11:46,Americano with milk,204.1,Card,Location3
2024-03-24,15:34,Espresso,146.2,Card,Location3
2024-03-17,18:34,Americano with milk,204.1,Card,Location3
2024-04-06,18:07,Cortado,170.1,Cash,Location3
2024-07-08,21:25,Latte,221.2,Cash,Location3
2024-03-29,18:01,Espresso,146.2,Card,Location3
2024-02-26,16:55,Cortado,170.1,Cash,Location3
2024-07-11,15:11,Latte,221.2,Cash,Location3
2024-03-09,16:10,Latte,221.2,Cash,Location3
2024-01-18,15:22,Americano,182.0,Card,Location3
2024-02-10,15:56,Cocoa,234.2,Card,Location3
2024-07-10,21:14,Cappuccino,212.9,Cash,Location3
2024-04-03,20:08,Espresso,146.2,Cash,Location3
2024-05-20,10:24,Cappuccino,212.9,Card,Location3
2024-04-03,15:19,Americano with milk,204.1,Cash,Location3
2024-03-02,18:42,Hot Chocolate,232.2,Card,Location3
2024-05-05,12:36,Americano with milk,204.1,Card,Location3
2024-01-08,11:57,Americano with milk,204.1,Card,Location3
2024-04-04,12:37,Cocoa,234.2,Cash,Location3
2024-06-16,11:11,Americano,182.0,Card,Location3
2024-03-11,15:32,Americano,182.0,Card,Location3
2024-02-18,16:46,Cocoa,234.2,Cash,Location3
2024-02-03,15:39,Hot Chocolate,232.2,Card,Location3
2024-06-09,17:29,Latte,221.2,Card,Location3
2024-02-01,14:57,Latte,221.2,Card,Location3
2024-03-14,12:57,Cocoa,234.2,Cash,Location3
2024-06-10,19:39,Americano with milk,204.1,Cash,Location3
2024-01-15,14:40,Cortado,170.1,Card,Location3
2024-01-12,21:06,Cortado,170.1,Card,Location3
2024-07-03,19:59,Cappuccino,212.9,Card,Location3
2024-04-21,11:23,Cappuccino,212.9,Card,Location3
2024-04-18,16:50,Hot Chocolate,232.2,Card,Location3
2024-01-22,20:31,Cocoa,234.2,Cash,Location3
2024-01-11,15:44,Hot Chocolate,232.2,Card,Location3
2024-05-18,12:28,Cappuccino,212.9,Cash,Location3
2024-05-19,21:25,Americano with milk,204.1,Cash,Location3
2024-01-18,19:13,Cocoa,234.2,Cash,Location3
2024-05-02,17:59,Americano with milk,204.1,Cash,Location3
2024-04-13,12:11,Espresso,146.2,Cash,Location3
2024-04-15,21:26,Cocoa,234.2,Cash,Location3
2024-02-12,10:04,Hot Chocolate,232.2,Cash,Location3
2024-05-27,12:51,Cocoa,234.2,Card,Location3
2024-05-31,20:48,Hot Chocolate,232.2,Cash,Location3
2024-07-11,14:37,Cappuccino,212.9,Card,Location3
2024-07-11,20:46,Cortado,170.1,Cash,Location3
2024-02-27,13:35,Cortado,170.1,Card,Location3
2024-03-03,19:37,Latte,221.2,Cash,Location3
2024-06-26,12:22,Cortado,170.1,Card,Location3
2024-03-16,21:23,Latte,221.2,Card,Location3
2024-06-17,19:32,Cocoa,234.2,Cash,Location3
2024-05-05,19:25,Americano with milk,204.1,Card,Location3
2024-04-25,18:26,Latte,221.2,Cash,Location3
2024-07-13,10:50,Hot Chocolate,232.2,Cash,Location3
2024-04-15,10:35,Latte,221.2,Card,Location3
2024-05-06,14:24,Latte,221.2,Card,Location3
2024-01-22,21:26,Espresso,146.2,Cash,Location3
2024-02-12,14:42,Cortado,170.1,Card,Location3
2024-06-15,20:04,Hot Chocolate,232.2,Cash,Location3
2024-05-03,15:26,Cortado,170.1,Cash,Location3
2024-02-28,10:07,Americano,182.0,Cash,Location3
2024-02-25,17:28,Cortado,170.1,Card,Location3
2024-05-21,16:17,Americano with milk,204.1,Cash,Location3
2024-06-19,16:58,Cocoa,234.2,Cash,Location3
2024-03-30,13:33,Cocoa,234.2,Cash,Location3
2024-02-25,18:38,Latte,221.2,Card,Location3
2024-05-20,12:14,Hot Chocolate,232.2,Card,Location3
2024-05-07,16:03,Hot Chocolate,232.2,Cash,Location3
2024-06-23,10:58,Cortado,170.1,Cash,Location3
2024-06-30,14:52,Americano,182.0,Cash,Location3
2024-06-13,14:32,Latte,221.2,Cash,Location3
2024-04-29,16:08,Hot Chocolate,232.2,Card,Location3
2024-05-11,17:29,Americano with milk,204.1,Cash,Location3
2024-05-29,13:41,Cocoa,234.2,Card,Location3
2024-04-29,17:45,Americano,182.0,Card,Location3
2024-07-11,20:47,Espresso,146.2,Card,Location3
2024-06-05,13:23,Espresso,146.2,Card,Location3
2024-03-30,20:30,Americano,182.0,Card,Location3
2024-03-05,15:41,Latte,221.2,Card,Location3
2024-04-15,15:03,Cortado,170.1,Card,Location3
2024-01-08,12:49,Cappuccino,212.9,Cash,Location3
2024-02-27,21:26,Cappuccino,212.9,Cash,Location3
2024-06-03,12:03,Cappuccino,212.9,Card,Location3
2024-05-17,19:52,Hot Chocolate,232.2,Card,Location3
2024-06-09,15:12,Americano,182.0,Cash,Location3
2024-04-15,21:02,Latte,221.2,Card,Location3
2024-04-08,13:15,Cortado,170.1,Cash,Location3
2024-05-26,10:58,Latte,221.2,Card,Location3
2024-05-17,19:46,Espresso,146.2,Card,Location3
2024-07-15,19:06,Hot Chocolate,232.2,Cash,Location3
2024-01-31,13:41,Cappuccino,212.9,Card,Location3
2024-02-02,18:10,Americano with milk,204.1,Cash,Location3
2024-04-21,17:19,Americano with milk,204.1,Card,Location3
2024-06-14,20:55,Cappuccino,212.9,Cash,Location3
2024-04-06,13:35,Latte,221.2,Cash,Location3
2024-01-20,17:41,Americano,182.0,Cash,Location3
2024-04-24,15:16,Cappuccino,212.9,Card,Location3
2024-06-11,21:30,Latte,221.2,Card,Location3
2024-06-12,10:53,Cocoa,234.2,Cash,Location3
2024-02-06,17:46,Espresso,146.2,Cash,Location3
2024-06-06,18:49,Hot Chocolate,232.2,Cash,Location3
2024-01-16,10:00,Cappuccino,212.9,Cash,Location3
2024-04-28,16:32,Latte,221.2,Card,Location3
2024-05-24,19:11,Espresso,146.2,Card,Location3
2024-01-14,12:12,Espresso,146.2,Cash,Location3
2024-04-14,16:53,Espresso,146.2,Card,Location3
2024-05-16,15:06,Cappuccino,212.9,Cash,Location3
2024-05-22,19:04,Americano with milk,204.1,Cash,Location3
2024-03-24,21:11,Cortado,170.1,Card,Location3
2024-02-13,11:47,Americano,182.0,Cash,Location3
2024-07-01,16:37,Latte,221.2,Card,Location3
2024-05-06,21:06,Americano,182.0,Card,Location3
2024-04-03,12:07,Americano,182.0,Cash,Location3
2024-04-08,13:06,Hot Chocolate,232.2,Card,Location3
2024-05-08,17:43,Cocoa,234.2,Card,Location3
2024-01-14,19:15,Cortado,170.1,Card,Location3
2024-06-15,17:47,Hot Chocolate,232.2,Card,Location3
2024-06-09,20:39,Hot Chocolate,232.2,Cash,Location3
2024-04-13,13:20,Latte,221.2,Cash,Location3
2024-02-06,19:08,Cappuccino,212.9,Card,Location3
2024-04-03,11:08,Latte,221.2,Cash,Location3
2024-03-26,11:44,Latte,221.2,Cash,Location3
2024-06-15,14:19,Hot Chocolate,232.2,Cash,Location3
2024-06-21,13:17,Cortado,170.1,Cash,Location3
2024-04-04,11:36,Hot Chocolate,232.2,Card,Location3
2024-06-12,16:28,Latte,221.2,Card,Location3
2024-02-03,12:58,Cocoa,234.2,Card,Location3
2024-02-09,19:06,Cortado,170.1,Cash,Location3
2024-05-13,14:35,Latte,221.2,Card,Location3
2024-06-03,15:19,Latte,221.2,Cash,Location3
2024-01-23,13:17,Hot Chocolate,232.2,Cash,Location3
2024-02-05,18:55,Cappuccino,212.9,Card,Location3
2024-06-07,11:57,Cappuccino,212.9,Card,Location3
2024-02-08,16:08,Cocoa,234.2,Card,Location3
2024-05-15,16:13,Espresso,146.2,Card,Location3
2024-03-05,15:24,Cortado,170.1,Card,Location3
2024-04-23,11:56,Cappuccino,212.9,Card,Location3
2024-02-02,14:10,Hot Chocolate,232.2,Card,Location3
2024-06-29,11:44,Espresso,146.2,Card,Location3
2024-07-12,18:12,Latte,221.2,Card,Location3
2024-06-06,12:08,Cortado,170.1,Card,Location3
2024-05-28,21:15,Cortado,170.1,Card,Location3
2024-06-20,19:25,Cortado,170.1,Cash,Location3
2024-03-02,15:37,Cocoa,234.2,Cash,Location3
2024-01-23,17:21,Espresso,146.2,Cash,Location3
2024-03-05,20:00,Cortado,170.1,Cash,Location3
2024-06-09,10:17,Cortado,170.1,Cash,Location3
2024-04-08,11:15,Americano with milk,204.1,Card,Location3
2024-04-18,16:13,Espresso,146.2,Cash,Location3
2024-04-12,14:11,Espresso,146.2,Card,Location3
2024-04-12,13:57,Hot Chocolate,232.2,Cash,Location3
2024-06-24,13:35,Hot Chocolate,232.2,Cash,Location3
2024-03-09,12:21,Americano with milk,204.1,Cash,Location3
2024-05-10,17:16,Espresso,146.2,Card,Location3
2024-06-27,18:09,Cappuccino,212.9,Card,Location3
2024-06-13,11:12,Cortado,170.1,Cash,Location3
2024-05-25,12:51,Latte,221.2,Cash,Location3
2024-06-19,12:30,Americano,182.0,Card,Location3
2024-02-14,16:42,Hot Chocolate,232.2,Cash,Location3
2024-06-06,19:53,Espresso,146.2,Card,Location3
2024-03-13,18:38,Americano,182.0,Card,Location3
2024-04-23,12:41,Americano with milk,204.1,Card,Location3
2024-01-14,20:14,Latte,221.2,Card,Location3
2024-03-16,10:02,Cappuccino,212.9,Cash,Location3
2024-03-07,13:33,Americano with milk,204.1,Card,Location3
2024-03-30,17:23,Cortado,170.1,Card,Location3
2024-04-18,10:00,Latte,221.2,Card,Location3
